bag,name,sprite,sprite2,class2,occasion,once,bag2,throw,gen,game,rgby,gsc,rse,frlg,dppt,hgss,bwb2w2,xyoras,smusum,lple,swsh,bdsp,effect,xy,oras,spritesize,sprite3,class3,img,size,la,lp,swshe,section,section1,球果盒,held,bw,b2w2,lg,rgb,p,pt,d,bd,sp,class,m,usum,w,w2,b,b2,ru,ss,sa,hg,e,tcg,sm,5b,sprite4,class4,bwb2y2,snum,basis,pluck,bugbite,type,power,color,bnum,sprite5,class5,jpname,enname,section2,class6,sprite6,sprite7,class7,c,or,rs,dp,as,s,us,um,class1
道具,,Bag 惊声藻 LA Sprite.png30px,,,,,,,,{{道具信息框/game,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,,Bag 烟芋 LA Sprite.png30px,,,,,,,,{{道具信息框/game,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,,Bag 疗草 LA Sprite.png30px,,,,,,,,{{道具信息框/game,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,,Bag 活力蕾 LA Sprite.png30px,,,,,,,,{{道具信息框/game,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,,Bag ＰＰ草 LA Sprite.png30px,,,,,,,,{{道具信息框/game,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,,Bag 剑舞菇 LA Sprite.png30px,,,,,,,,{{道具信息框/game,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,,Bag 铁壁木耳 LA Sprite.png30px,,,,,,,,{{道具信息框/game,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,,Bag 影分菇 LA Sprite.png30px,,,,,,,,{{道具信息框/game,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,,Bag 要害松露 LA Sprite.png30px,,,,,,,,{{道具信息框/game,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,,Bag 沙滩萝卜 LA Sprite.png30px,,,,,,,,{{道具信息框/game,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,,Bag 甜松露 LA Sprite.png30px,,,,,,,,{{道具信息框/game,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,,Bag 诱团原料 LA Sprite.png30px,,,,,,,,{{道具信息框/game,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Dream 精灵球 Sprite.png30px,Bag 精灵球 Sprite.png,丰缘,in,Yes,精灵球、道具、捕捉口袋,,,{{道具信息框/game,y,y,y,y,y,y,y,,y,y,y,y,,y,y,,,,精灵球 FRLG.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Dream 超级球 Sprite.png30px,Bag 超级球 Sprite.png,丰缘,in,Yes,精灵球、道具、捕捉口袋,,,{{道具信息框/game,y,y,y,y,y,y,y,,y,y,y,y,,y,y,,,,超级球 FRLG.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Dream 高级球 Sprite.png30px,Bag 高级球 Sprite.png,丰缘,in,Yes,精灵球、道具、捕捉口袋,,,{{道具信息框/game,y,y,y,y,y,y,y,,y,y,y,y,,y,y,,,,高级球 FRLG.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Dream 狩猎球 Sprite.png30px,Bag 狩猎球 Sprite.png,丰缘,in,Yes,精灵球、道具,,,{{道具信息框/game,y,,y,y,y,y,,,,,,y,捕获率×1.5。,,,,,,狩猎球 FRLG.png80px,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Dream 大师球 Sprite.png30px,Bag 大师球 Sprite.png,丰缘,in,Yes,精灵球、道具、捕捉口袋,,,{{道具信息框/game,y,y,y,y,y,y,y,,y,y,y,y,"捕获率×255。
亲代的大师球不能遗传至子代，孵化出来宝可梦的精灵球是精灵球。第六世代起",y,y,,,,杉森建 大师球.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Bag 速度球 BDSP Sprite.png,Dream 速度球 Sprite.png30px,合众,in,Yes,精灵球、道具,,,{{道具信息框/game,,y,,,,y,,,y,,y,y,若目标的速度种族值≥100，捕獲率×4，否则捕獲率×1。,,,,Bag 速度球 Sprite.png,城都,速度球 HGSS.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Bag 等级球 BDSP Sprite.png,Dream 等级球 Sprite.png30px,合众,in,Yes,精灵球、道具,,,{{道具信息框/game,,y,,,,y,,,y,,y,y,"根据己方当前战斗宝可梦和野生宝可梦的等级商影响捕获率：


等级商

捕获率


Q≤1

不影响


1＜Q≤2

×2


2＜Q≤4

×4


Q＞4

×8



Q = 己方宝可梦等级⁄野生宝可梦等级",,,,Bag 等级球 Sprite.png,城都,等级球 HGSS.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Dream 诱饵球 Sprite.png30px,Bag 诱饵球 Sprite.png,合众,in,Yes,精灵球、道具,,,{{道具信息框/game,,y,,,,y,,,y,,y,y,如果当前的战斗是由垂钓引发，捕获率×4，否則捕获率×1。,,,,Bag 诱饵球 IV Sprite.png,城都,诱饵球 HGSS.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Dream 沉重球 Sprite.png30px,Bag 沉重球 Sprite.png,城都,in,Yes,精灵球、道具,,,{{道具信息框/game,,y,,,,y,,,y,,y,y,,,,,,,沉重球 HGSS.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Bag 甜蜜球 BDSP Sprite.png,Dream 甜蜜球 Sprite.png30px,合众,in,Yes,精灵球、道具,,,{{道具信息框/game,,y,,,,y,,,y,,y,y,若当前出战的宝可梦与目标处于同一进化家族中，且性别相异，捕获率×8，否则捕获率×1。,,,,Bag 甜蜜球 Sprite.png,城都,甜蜜球 HGSS.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Bag 友友球 BDSP Sprite.png,Dream 友友球 Sprite.png30px,合众,in,Yes,精灵球、道具,,,{{道具信息框/game,,y,,,,y,,,y,,y,y,"捕获率×1。
捕捉到的宝可梦的亲密度变为200（第八世代前）／友好度变为140（第八世代）。",,,,Bag 友友球 Sprite.png,城都,友友球 HGSS.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Bag 月亮球 BDSP Sprite.png,Dream 月亮球 Sprite.png30px,合众,in,Yes,精灵球、道具,,,{{道具信息框/game,,y,,,,y,,,y,,y,y,"若目標是使用月之石进化的宝可梦时，捕獲率×4，否則捕獲率×1。
能触发月亮球特效的宝可梦有尼多娜、尼多力诺、皮皮、胖丁、向尾喵和食梦梦。",,,,Bag 月亮球 Sprite.png,城都,月亮球 HGSS.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Dream 竞赛球 Sprite.png30px,Bag 竞赛球 Sprite.png,城都,in,Yes,精灵球、道具,,,{{道具信息框/game,,,,,,y,,,,,,,捕获率×1.5。,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Dream 公园球 Sprite.png30px,Bag 公园球 Sprite.png,合众,in,Yes,精灵球、道具,,,{{道具信息框/game,,y,,,,y,,,,,,,">> 第二世代在捕虫大赛使用，捕获率×1.5。
>> 第四世代在伙伴公园使用，捕获率×255。",,,,Bag 公园球 IV Sprite.png,神奥,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Dream 捕网球 Sprite.png30px,Bag 捕网球 Sprite.png,丰缘,in,Yes,精灵球、道具,,,{{道具信息框/game,,,y,y,y,y,y,,y,,y,y,若目标拥有水屬性与虫屬性中的一种或两种，捕获率×3.5，否则捕獲率×1。,y,y,,,,捕网球 RS.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Dream 潜水球 Sprite.png30px,Bag 潜水球 Sprite.png,丰缘,in,Yes,精灵球、道具,,,{{道具信息框/game,,,y,y,y,y,y,,y,,y,y,"若当前游戏的地方为丰缘地区，且当前遇到野生的宝可梦位置为水中，捕获率×3.5。
若当前游戏的地方不为丰缘地区，且当前遇到野生的宝可梦是通过冲浪或垂钓触发，捕获率×3.5。
否则捕获率×1。",y,y,,,,潜水球 RS.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Dream 巢穴球 Sprite.png30px,Bag 巢穴球 Sprite.png,丰缘,in,Yes,精灵球、道具,,,{{道具信息框/game,,,y,y,y,y,y,,y,,y,y,若目标的等级为1至29级，则捕获率×（41-等级）/10，否则捕获率×1,y,y,,,,巢穴球 RS.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Dream 重复球 Sprite.png30px,Bag 重复球 Sprite.png,丰缘,in,Yes,精灵球、道具,,,{{道具信息框/game,,,y,y,y,y,y,,y,,y,y,若目标宝可梦已经在宝可梦图鉴上被登记捕获，捕获率×3.5，否则捕獲率×1。,y,y,,,,重复球 RS.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Dream 计时球 Sprite.png30px,Bag 计时球 Sprite.png,丰缘,in,Yes,精灵球、道具,,,{{道具信息框/game,,,y,y,y,y,y,,y,,y,y,"经过10回合后，捕获率×4。
否则捕獲率×（1+0.3×回合数）。",y,y,,,,计时球 RS.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Dream 豪华球 Sprite.png30px,Bag 豪华球 Sprite.png,丰缘,in,Yes,精灵球、道具,,,{{道具信息框/game,,,y,y,y,y,y,,y,,y,y,"捕获率×1。
通过豪华球收服的宝可梦在提升亲密度时效果翻倍。（第八世代前）
通过豪华球收服的宝可梦更容易提升友好度。（第八世代后）",y,y,,,,豪华球 RS.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Dream 纪念球 Sprite.png30px,Bag 纪念球 Sprite.png,丰缘,in,Yes,精灵球、道具、捕捉口袋,,,{{道具信息框/game,,,y,y,y,y,y,,y,y,y,y,捕获率×1。,y,y,,,,纪念球 RS.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Dream 黑暗球 Sprite.png30px,Bag 黑暗球 Sprite.png,神奥,in,Yes,精灵球、道具,,,{{道具信息框/game,,,,,y,y,y,,y,,y,y,若当前位置为洞窟，或者当前时间为夜晚，捕获率×3，否则捕获率×1。,y,y,,,,黑暗球 DP.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Dream 治愈球 Sprite.png30px,Bag 治愈球 Sprite.png,神奥,in,Yes,精灵球、道具,,,{{道具信息框/game,,,,,y,y,y,,y,,y,y,"捕获率×1。
通过治愈球捕获的宝可梦在被捕获时恢复全部的HP与异常状态。",y,y,,,,治愈球 DP.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Dream 先机球 Sprite.pngx40px,Bag 先机球 Sprite.png,神奥,in,Yes,精灵球、道具,,,{{道具信息框/game,,,,,y,y,y,,y,,y,y,若当前回合为对战开始的第一回合，捕获率×5（第五世代起）或×4（第四世代），否则捕获率×1。,y,y,,,,先机球 DP.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,奇异球,Dream 贵重球 Sprite.png30px,Bag 贵重球 Sprite.png,精灵球,no,y,精灵球、道具,,,,,,,,,,,,,,,,"亲代的贵重球不能遗传至子代，孵化出来宝可梦的精灵球是精灵球。第六世代起
捕获率×1。",,,,,,Main 贵重球 Sprite.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Dream 梦境球 Sprite.png30px,Bag 梦境球 Sprite.png,合众,in,Yes,精灵球、道具,,,{{道具信息框/game,,,,,,,y,,,,y,,"若捕捉地点为连入之森，捕获率×255，否则捕获率×1。（第八世代前）
进入睡眠的宝可梦捕获率×4。（第八世代起）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Dream 究极球 Sprite.png30px,Bag 究极球 Sprite.png,阿罗拉,in,Yes,精灵球、道具,,,{{道具信息框/game,,,,,,,,,y,,y,,"若目標是以下究极异兽，捕获率×5，否則捕获率×0.1。
虚吾伊德
费洛美螂
爆肌蚊
电束木
铁火辉夜
纸御剑
恶食大王
砰头小丑
垒磊石
毒贝比
四颚针龙",,,,,,究极球 SM.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Bag 超重球 Sprite.png,Bag 超重球 LA Sprite.png30px,洗翠,both,Yes,道具,,,{{道具信息框/game,,,,,,,,,,,,,">> 对战中捕获率 ×1.75。
>> 对战外对正在睡觉和进食的宝可梦，以及使用秘招・背袭术收服的宝可梦，捕获率×2，否则捕获率×1.75。
投出后下落速度较快，射程最近。",,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Bag 巨重球 Sprite.png,Bag 巨重球 LA Sprite.png30px,洗翠,both,Yes,道具,,,{{道具信息框/game,,,,,,,,,,,,,">> 对战中捕获率 ×2.5。
>> 对战外对正在睡觉和进食的宝可梦，以及使用秘招・背袭术收服的宝可梦，捕获率×2.75，否则捕获率×2.5。
投出后下落速度较快，射程最近。",,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Bag 飞羽球 Sprite.png,Bag 飞羽球 LA Sprite.png30px,洗翠,both,Yes,道具,,,{{道具信息框/game,,,,,,,,,,,,,">> 对战中捕获率 ×1。
>> 对战外对飞在高空的宝可梦，捕获率×1.25，否则捕获率×1。
投出后飞行速度较快，射程最远。",,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Bag 飞翼球 Sprite.png,Bag 飞翼球 LA Sprite.png30px,洗翠,both,Yes,道具,,,{{道具信息框/game,,,,,,,,,,,,,">> 对战中捕获率 ×1.5。
>> 对战外对飞在高空的宝可梦，捕获率×1.75，否则捕获率×1.5。
投出后飞行速度较快，射程最远。",,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,,Bag 飞梭球 Sprite.png,Bag 飞梭球 LA Sprite.png30px,洗翠,both,Yes,道具,,,{{道具信息框/game,,,,,,,,,,,,,">> 对战中捕获率 ×2。
>> 对战外对飞在高空的宝可梦，捕获率×2.75，否则捕获率×2。
投出后飞行速度较快，射程最远。",,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
洗翠,起源球,Bag 起源球 Sprite.png,Bag 起源球 LA Sprite.png30px,洗翠,,,重要物品,,,{{道具信息框/game,,,,,,,,,,,,,主任务18 另一个存在进行中可以在神奥神殿使用该道具收服帝牙卢卡（主任务13 异变进行中在古昔隐居地选择与珠贝一起前进）或帕路奇亚（主任务13 异变进行中在古昔隐居地选择与刚石一起前进）,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精灵球,奇异球,Bag 奇异球 Sprite.png,Dream 奇异球 Sprite.png,神奥,no,,道具,,,,,,,,,,,,,,,,"在宝可梦状态中取代不在该游戏版本中的精灵球种类。
在《Pokémon HOME》中，仍可以確認捕獲版本内的原始精灵球种类。",,,,Bag 奇异球 LA Sprite.png30px,洗翠,奇异球 HOME.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宝物,,Bag 小蘑菇 BDSP Sprite.png30px,Bag 小蘑菇 Sprite.png30px,宝物,,,道具、宝物,,,{{道具信息框/game,,y,y,y,y,y,y,,y,y,y,y,"给招式教学狂作为回忆招式的报酬。FRLG
５号道路的房车里的女仆收购。BWB2W2
溯传镇的寻宝市场收购。SWSH",y,y,,,,Dream 小蘑菇 Sprite.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宝物,,Bag 大蘑菇 BDSP Sprite.png30px,Bag 大蘑菇 Sprite.png30px,宝物,,,道具、宝物,,,{{道具信息框/game,,y,,y,y,y,y,,y,y,y,y,"给招式教学狂作为回忆招式的报酬。FRLG
５号道路的房车里的女仆收购。BWB2W2
溯传镇的寻宝市场收购。SWSH",y,y,,,,Dream 大蘑菇 Sprite.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宝物,,Bag 珍珠 BDSP Sprite.png30px,Bag 珍珠 Sprite.png30px,宝物,,,道具、宝物,,,{{道具信息框/game,,y,y,y,y,y,y,,y,y,y,y,"友好商店收购。
雪花市宝可梦中心里的矿石绅士收购。BWB2W2
溯传镇的寻宝市场收购。SWSH",y,y,,,,Dream 珍珠 Sprite.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宝物,,Bag 大珍珠 BDSP Sprite.png30px,Bag 大珍珠 Sprite.png30px,宝物,,,道具、宝物,,,{{道具信息框/game,,y,y,y,y,y,y,,y,y,y,y,"友好商店收购。
雪花市宝可梦中心里的矿石绅士收购。BWB2W2
溯传镇的寻宝市场收购。SWSH",y,y,,,,Dream 大珍珠 Sprite.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宝物,,Bag 星星沙子 LA Sprite.png30px,Bag 星星沙子 BDSP Sprite.png30px,道具,,,道具、宝物,,,{{道具信息框/game,,y,y,y,y,y,y,,y,y,y,y,"友好商店收购。
雪花市宝可梦中心里的矿石绅士收购。BWB2W2
溯传镇的寻宝市场收购。SWSH",y,y,,Bag 星星沙子 Sprite.png30px,宝物,Dream 星星沙子 Sprite.png,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宝物,,Bag 星星碎片 LA Sprite.png30px,Bag 星星碎片 BDSP Sprite.png30px,道具,,,道具、宝物,,,{{道具信息框/game,,y,y,y,y,y,y,,y,y,y,y,"与多多罗交换四种颜色的碎片各1片。Pt
与金轮镇的男子交换ＰＰ提升剂1瓶。BWB2W2
雪花市宝可梦中心里的矿石绅士收购。BWB2W2
溯传镇的寻宝市场收购。SWSH",y,y,,Bag 星星碎片 Sprite.png30px,宝物,Dream 星星碎片 Sprite.png,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宝物,,Bag 金色叶子 Sprite.png30px,,,,,道具、宝物,,,{{道具信息框/game,,y,,,,,,,,y,,,不能使用。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宝物,,Bag 银色叶子 Sprite.png30px,,,,,道具、宝物,,,{{道具信息框/game,,y,,,,,,,,y,,,不能使用。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宝物,,,,,,,道具、宝物,,,{{道具信息框/game,,y,,,,,,,,,,,不能使用。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宝物,,Bag 金珠 LA Sprite.png30px,Bag 金珠 BDSP Sprite.png30px,道具,,,道具、宝物,,,{{道具信息框/game,y,y,y,y,y,y,y,,y,y,y,y,雪花市宝可梦中心里的矿石绅士收购。BWB2W2,y,y,,Bag 金珠 Sprite.png30px,宝物,Dream 金珠 Sprite.png,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宝物,,Bag 贵重骨头 BDSP Sprite.png30px,Bag 贵重骨头 Sprite.png30px,宝物,,,道具、宝物,,,{{道具信息框/game,,,,,y,y,y,,y,,y,y,"１８号道路的骨头猎人高价收购。B2W2
溯传镇的寻宝市场收购。SWSH",y,y,,,,Dream 贵重骨头 Sprite.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宝物,,Dream 美丽之羽 Sprite.png30px,Bag 美丽之羽 Sprite.png,合众,,,宝物、道具,,,{{道具信息框/game,,,,,,,y,,y,y,y,,,y,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宝物,,Bag 芳香蘑菇 Sprite.png30px,,道具,,,道具、宝物,,,{{道具信息框/game,,,,,,,y,,y,,y,,"５号道路的女仆收购。BWB2W2
友好商店收购。XYΩRαSSM
溯传镇的寻宝市场收购。SWSH",y,y,,,,Dream 芳香蘑菇 Sprite.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宝物,,Bag 巨大金珠 Sprite.png30px,,,,,道具、宝物,,,{{道具信息框/game,,,,,,,y,,y,,y,,"雪花市宝可梦中心里的矿石绅士收购。BWB2W2
友好商店收购。XYΩRαSSMUSUM",y,y,,,,Dream 巨大金珠 Sprite.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宝物,,Bag 丸子珍珠 Sprite.png30px,,,,,道具、宝物,,,{{道具信息框/game,,,,,,,y,,y,,y,,"雪花市宝可梦中心里的矿石绅士收购。BWB2W2
友好商店收购。XYΩRαSSMUSUMSWSH
溯传镇的寻宝市场收购。SWSH",y,y,,,,Dream 丸子珍珠 Sprite.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宝物,,Bag 彗星碎片 LA Sprite.png30px,Bag 彗星碎片 Sprite.png30px,宝物,,,道具、宝物,,,{{道具信息框/game,,,,,,,y,,y,,y,,"雪花市宝可梦中心里的矿石绅士收购。BWB2W2
友好商店收购。XYΩRαSSMSWSH
溯传镇的寻宝市场收购。SWSH",y,y,,,,Dream 彗星碎片 Sprite.png,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,,Bag 古代铜币 Sprite.png30px,,,,,道具,,,{{道具信息框/game,,,,,,,y,,,,,,涟漪镇的布尔乔瓦先生会出高价收购。BWB2W2,,,,,,Dream 古代铜币 Sprite.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宝物,,Bag 古代银币 Sprite.png30px,,,,,道具、宝物,,,{{道具信息框/game,,,,,,,y,,,,,,涟漪镇的布尔乔瓦先生会出高价收购。BWB2W2,,,,,,Dream 古代银币 Sprite.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宝物,,Bag 古代金币 Sprite.png30px,,,,,道具、宝物,,,{{道具信息框/game,,,,,,,y,,,,,,"涟漪镇的布尔乔瓦先生会出高价收购。BWB2W2
友好商店收购。ΩRαS",,y,,,,Dream 古代金币 Sprite.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宝物,,Bag 古代之壶 Sprite.png30px,,,,,道具、宝物,,,{{道具信息框/game,,,,,,,y,,,,,,涟漪镇的布尔乔瓦先生会出高价收购。BWB2W2,,,,,,Dream 古代之壶 Sprite.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宝物,,Bag 古代手镯 Sprite.png30px,,,,,道具、宝物,,,{{道具信息框/game,,,,,,,y,,,,,,涟漪镇的布尔乔瓦先生会出高价收购。BWB2W2,,,,,,Dream 古代手镯 Sprite.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宝物,,Bag 古代石像 Sprite.png30px,,,,,道具、宝物,,,{{道具信息框/game,,,,,,,y,,,,,,涟漪镇的布尔乔瓦先生会出高价收购。BWB2W2,,,,,,Dream 古代石像 Sprite.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宝物,,Bag 古代王冠 Sprite.png30px,,,,,道具、宝物,,,{{道具信息框/game,,,,,,,y,,,,,,涟漪镇的布尔乔瓦先生会出高价收购。BWB2W2,,,,,,Dream 古代王冠 Sprite.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
